SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
MLS Listing,,Single Family Residential,1010 W 19th,Costa Mesa,CA,92627,2199000,4,3.0,Other (OTHR),2017,7700,1960,1,1090,,Active,May-23-2026 01:00 AM,May-23-2026 03:00 PM,https://www.redfin.com/CA/Costa-Mesa/1010-W-19th-St-92627/home/4569384,CRMLS,NP26105340,N,Y,33.6435346,-117.9408989
MLS Listing,,Single Family Residential,2401 Clay,Newport Beach,CA,92663,5475000,6,6.5,N6 - Newport Heights,5100,6375,2002,1,1074,,Active,,,https://www.redfin.com/CA/Newport-Beach/2401-Clay-St-92663/home/3243652,CRMLS,OC26103273,N,Y,33.6226858,-117.9176891
MLS Listing,,Mobile/Manufactured Home,121 Yorktown,Newport Beach,CA,92660,795000,3,2.0,Bayside Village (BAYV),,,1960,1,,,Active,,,https://www.redfin.com/CA/Newport-Beach/121-Yorktown-92660/home/58552885,CRMLS,NP26107361,N,Y,33.6180781,-117.8987163
MLS Listing,,Single Family Residential,1907 Yacht Maria,Newport Beach,CA,92660,3595000,2,2.5,Seaview (SEAV),2482,6500,1976,1,1448,680,Pre On-Market,,,https://www.redfin.com/CA/Newport-Beach/1907-Yacht-Maria-92660/home/4724166,CRMLS,NP26107575,N,Y,33.6143896,-117.8569863
MLS Listing,,Condo/Co-op,600 E Oceanfront 1D,Newport Beach,CA,92661,1869000,2,2.0,Balboa Peninsula (Residential) (BALP),1120,20637,1971,2,1669,720,Active,,,https://www.redfin.com/CA/Newport-Beach/600-E-Oceanfront-92661/unit-1D/home/5327528,CRMLS,PW26091979,N,Y,33.6019405,-117.9010221
MLS Listing,,Mobile/Manufactured Home,273 Revere,Newport Beach,CA,92660,595000,2,2.0,Bayside Village (BAYV),1040,447156,1965,2,572,,Active,,,https://www.redfin.com/CA/Newport-Beach/273-Revere-Way-92660/home/5140371,CRMLS,NP26105741,N,Y,33.6163424,-117.8986742
MLS Listing,,Single Family Residential,2050 E Ocean,Newport Beach,CA,92661,3800000,3,2.0,Balboa Peninsula Point (BLPP),1633,2625,1926,2,2327,,Active,,,https://www.redfin.com/CA/Newport-Beach/2050-E-Ocean-Blvd-92661/home/3241284,CRMLS,LG26107037,N,Y,33.5965184,-117.885086
MLS Listing,,Condo/Co-op,950 Cagney Ln #201,Newport Beach,CA,92663,1250000,2,2.0,Villa Balboa (VBAL),1297,18208,1983,2,964,919,Active,,,https://www.redfin.com/CA/Newport-Beach/950-Cagney-Ln-92663/unit-201/home/5264177,CRMLS,NP26104063,N,Y,33.6238044,-117.932903
MLS Listing,,Single Family Residential,907 Cercis Pl,Newport Beach,CA,92660,3795000,3,2.5,NV - East Bluff - Harbor View,2273,7597,1964,2,1670,107,Active,,,https://www.redfin.com/CA/Newport-Beach/907-Cercis-Pl-92660/home/4640449,CRMLS,OC26102959,N,Y,33.6411195,-117.8695673
MLS Listing,,Single Family Residential,1741 Irvine,Newport Beach,CA,92660,3799000,5,3.0,N6 - Newport Heights,2321,7632,1959,2,1637,,Active,May-21-2026 10:00 AM,May-21-2026 01:00 PM,https://www.redfin.com/CA/Newport-Beach/1741-Irvine-Ave-92660/home/4602755,CRMLS,OC26101940,N,Y,33.6393019,-117.8982825
MLS Listing,,Single Family Residential,18 Rue Grand Vallee,Newport Beach,CA,92660,4449000,4,4.0,Big Canyon Deane (BCDN),3264,4692,1971,3,1363,712,Active,,,https://www.redfin.com/CA/Newport-Beach/18-Rue-Grand-Vallee-92660/home/4650135,CRMLS,OC26106346,N,Y,33.6185131,-117.8666556
MLS Listing,,Condo/Co-op,76 Sidra Cv,Newport Coast,CA,92657,6888000,3,3.5,Seascape (CCSC),3333,63214,2002,3,2067,1255,Active,,,https://www.redfin.com/CA/Newport-Coast/76-Sidra-Cv-92657/home/5918378,CRMLS,OC26103540,N,Y,33.5693143,-117.8304464
MLS Listing,,Multi-Family (2-4 Unit),211 Cypress St,Newport Beach,CA,92661,3695000,4,2.0,Balboa Peninsula,1896,3133,1961,3,1949,,Active,,,https://www.redfin.com/CA/Newport-Beach/211-Cypress-St-92661/home/3238691,TheMLS,26833345,N,Y,33.6035587,-117.9025039
MLS Listing,,Condo/Co-op,512 35th,Newport Beach,CA,92663,2249000,3,2.5,Newport Island (NEWI),1796,3075,2005,3,1252,,Active,,,https://www.redfin.com/CA/Newport-Beach/512-35th-St-92663/home/21934380,CRMLS,LG26103049,N,Y,33.6182215,-117.9311016
MLS Listing,,Single Family Residential,2804 Ocean,Corona Del Mar,CA,92625,21000000,4,4.5,Corona del Mar South of PCH (CDMS),4486,5849,2018,3,4681,,Active,,,https://www.redfin.com/CA/Corona-del-Mar/2804-Ocean-Blvd-92625/home/3254426,CRMLS,NP26091932,N,Y,33.5959168,-117.8774316
MLS Listing,,Single Family Residential,58 Victoria,Newport Beach,CA,92660,4800000,3,2.5,699 - Not Defined,2860,6815,2000,3,1678,450,Active,,,https://www.redfin.com/CA/Newport-Beach/58-Victoria-92660/home/4726059,CRMLS,OC26105389,N,Y,33.6298952,-117.8571392
MLS Listing,,Single Family Residential,12 Via Giada,Newport Coast,CA,92657,13988800,4,4.5,N26 - Newport Coast,5118,11805,2000,3,2733,645,Active,May-23-2026 01:00 PM,May-23-2026 04:00 PM,https://www.redfin.com/CA/Newport-Coast/12-Via-Giada-92657/home/4749978,CRMLS,OC26104120,N,Y,33.6021343,-117.8207146
MLS Listing,,Condo/Co-op,1529 Greenwich Way,Costa Mesa,CA,92627,1298000,2,3.5,Other (OTHR),1961,,2014,3,662,336,Active,,,https://www.redfin.com/CA/Costa-Mesa/1529-Greenwich-Way-92627/home/112729326,CRMLS,NP26080292,N,Y,33.631879,-117.9249058
MLS Listing,,Single Family Residential,2342 Cynthia Ct,Costa Mesa,CA,92627,1995000,3,2.5,Eastside Central (ECCM),2026,4800,1968,3,985,,Active,,,https://www.redfin.com/CA/Costa-Mesa/2342-Cynthia-Ct-92627/home/3565744,CRMLS,DW26106496,N,Y,33.6514247,-117.8978875
MLS Listing,,Condo/Co-op,7 Big Dipper Ct,Newport Beach,CA,92663,830000,2,2.5,Other (OTHR),1157,165033,1977,3,717,590,Active,,,https://www.redfin.com/CA/Newport-Beach/7-Big-Dipper-Ct-92663/home/201854559,CRMLS,OC26098964,N,Y,33.6474141,-117.9429883
MLS Listing,,Single Family Residential,123 44th St,Newport Beach,CA,92663,8000000,6,4.5,West Newport Beach (WSNB),2812,2614,2025,3,2845,,Active,,,https://www.redfin.com/CA/Newport-Beach/123-44th-St-92663/home/4569481,CRMLS,NP26099968,N,Y,33.6204622,-117.9386186
MLS Listing,,Single Family Residential,702 Saint James Pl,Newport Beach,CA,92663,12995000,5,6.0,Cliffhaven (CLIF),6411,9100,2025,3,2027,,Active,,,https://www.redfin.com/CA/Newport-Beach/702-Saint-James-Pl-92663/home/3247282,CRMLS,LG26104082,N,Y,33.620094,-117.9083022
MLS Listing,,Single Family Residential,2108 Vista Entrada,Newport Beach,CA,92660,2395000,4,3.0,Bluffs Original (BORI),2053,1742,1967,4,1167,677,Active,,,https://www.redfin.com/CA/Newport-Beach/2108-Vista-Entrada-92660/home/4643486,CRMLS,PW26104975,N,Y,33.6383478,-117.8853484
MLS Listing,,Condo/Co-op,811 W 15th Unit 2B,Newport Beach,CA,92663,1465000,2,2.5,Brookview II (BRK2),1462,49781,1980,4,1002,460,Active,,,https://www.redfin.com/CA/Newport-Beach/811-W-15th-St-92663/unit-2B/home/5564768,CRMLS,OC26103133,N,Y,33.6284522,-117.9322573
MLS Listing,,Single Family Residential,503 L St,Newport Beach,CA,92661,6895000,4,4.5,Balboa Peninsula Point (BLPP),3148,3523,2018,4,2190,,Active,,,https://www.redfin.com/CA/Newport-Beach/503-L-St-92661/home/167199538,CRMLS,NP26105485,N,Y,33.5992405,-117.8863235
MLS Listing,,Single Family Residential,2238 Channel Rd,Newport Beach,CA,92661,13900000,5,5.5,Balboa Peninsula Point (BLPP),4477,4500,2003,4,3105,,Active,,,https://www.redfin.com/CA/Newport-Beach/2238-Channel-Rd-92661/home/3241603,CRMLS,NP26105350,N,Y,33.5974418,-117.8824542
MLS Listing,,Single Family Residential,23 Cervantes,Newport Beach,CA,92660,5700000,5,4.5,Lucera (BCYL),4139,7151,1999,4,1377,475,Pre On-Market,,,https://www.redfin.com/CA/Newport-Beach/23-Cervantes-92660/home/4726280,CRMLS,NP26097951,N,Y,33.6328852,-117.8547069
MLS Listing,,Single Family Residential,2698 Redlands Dr,Costa Mesa,CA,92627,1249000,3,1.0,Eastside North (ENCM),1045,7280,1950,4,1195,,Active,,,https://www.redfin.com/CA/Costa-Mesa/2698-Redlands-Dr-92627/home/4632004,CRMLS,PW26095598,N,Y,33.6598799,-117.886352
MLS Listing,,Condo/Co-op,300 Cagney Ln #101,Newport Beach,CA,92663,899000,2,2.0,699 - Not Defined,920,258727,1971,4,977,585,Active,,,https://www.redfin.com/CA/Newport-Beach/300-Cagney-Ln-92663/unit-101/home/5538624,CRMLS,OC26105277,N,Y,33.6250744,-117.9328593
MLS Listing,,Single Family Residential,20122 Riverside Dr,Newport Beach,CA,92660,2000000,5,3.0,Santa Ana Country Club Area (SACC),2563,7700,1963,4,780,,Active,,,https://www.redfin.com/CA/Newport-Beach/20122-Riverside-Dr-92660/home/3566375,CRMLS,NP26104206,N,Y,33.6633101,-117.8811376
MLS Listing,,Single Family Residential,15 Beachcomber,Corona Del Mar,CA,92625,3395000,3,3.0,Jasmine Creek (JASC),2393,6864,1978,4,1419,1260,Active,,,https://www.redfin.com/CA/Corona-del-Mar/15-Beachcomber-Dr-92625/home/4724362,CRMLS,OC26103517,N,Y,33.6060237,-117.8672327
MLS Listing,,Multi-Family (2-4 Unit),2212 W Oceanfront,Newport Beach,CA,92663,5795000,5,5.0,NP - Balboa Peninsula,3002,3049,1965,4,1930,,Active,,,https://www.redfin.com/CA/Newport-Beach/2212-W-Oceanfront-92663/home/3234957,CRMLS,OC26101760,N,Y,33.6095961,-117.9296371
MLS Listing,,Single Family Residential,3601 Lake Ave,Newport Beach,CA,92663,4500000,4,4.5,Balboa Peninsula (Residential) (BALP),2200,3600,2026,5,2045,100,Pre On-Market,,,https://www.redfin.com/CA/Newport-Beach/3601-Lake-Ave-92663/home/4578033,CRMLS,NP26103015,N,Y,33.6173827,-117.9338042
MLS Listing,,Single Family Residential,300 S Bay Front,Newport Beach,CA,92662,8750000,3,4.0,Balboa Island - Main Island (BALM),2429,2640,1991,5,3602,,Active,,,https://www.redfin.com/CA/Newport-Beach/300-S-Bay-Front-92662/home/3247483,CRMLS,NP26104573,N,Y,33.6065192,-117.8991923
MLS Listing,,Single Family Residential,1921 Yacht Colinia,Newport Beach,CA,92660,4495000,3,2.5,Seaview (SEAV),2272,6375,1977,5,1978,680,Active,,,https://www.redfin.com/CA/Newport-Beach/1921-Yacht-Colinia-92660/home/4724221,CRMLS,NP26103110,N,Y,33.6143159,-117.8533306
MLS Listing,,Single Family Residential,1845 Port Seabourne,Newport Beach,CA,92660,4995000,5,3.0,Harbor View Homes (HVHM),2788,10008,1970,5,1792,133,Active,,,https://www.redfin.com/CA/Newport-Beach/1845-Port-Seabourne-Way-92660/home/4718822,CRMLS,NP26104705,N,Y,33.6205607,-117.8567362
MLS Listing,,Condo/Co-op,401 Seaward Rd #6,Corona Del Mar,CA,92625,1995000,2,2.5,Villa Del Este (VLDE),1501,43575,1991,5,1329,800,Active,,,https://www.redfin.com/CA/Corona-del-Mar/401-Seaward-Rd-92625/unit-6/home/5613236,CRMLS,OC26103531,N,Y,33.5932485,-117.8649587
MLS Listing,,Single Family Residential,2839 Carob St,Newport Beach,CA,92660,4595000,3,3.5,Eastbluff - Macco (EBMO),2364,12150,1964,5,1944,108,Active,,,https://www.redfin.com/CA/Newport-Beach/2839-Carob-St-92660/home/4641411,CRMLS,NP26078878,N,Y,33.6426105,-117.8706755
MLS Listing,,Multi-Family (2-4 Unit),520 Iris,Corona Del Mar,CA,92625,5795000,6,4.0,Corona del Mar North of PCH (CNHW),3649,3485,1973,5,1588,,Active,,,https://www.redfin.com/CA/Corona-del-Mar/520-Iris-Ave-92625/home/4732171,CRMLS,NP26103955,N,Y,33.5995006,-117.8712405
MLS Listing,,Single Family Residential,1039 Tiller Way,Corona Del Mar,CA,92625,6500000,4,3.0,Harbor View Hills I (HAV1),2604,10541,1967,5,2496,115,Active,,,https://www.redfin.com/CA/Corona-del-Mar/1039-Tiller-Way-92625/home/4714505,CRMLS,NP26104429,N,Y,33.6023496,-117.8620725
MLS Listing,,Single Family Residential,2007 Port Provence Pl,Newport Beach,CA,92660,10395000,5,5.5,Harbor View Homes (HVHM),5054,7605,2018,5,2057,125,Active,,,https://www.redfin.com/CA/Newport-Beach/2007-Port-Provence-Pl-92660/home/4716624,CRMLS,NP26070090,N,Y,33.6236424,-117.8523936
MLS Listing,,Single Family Residential,2307 Eastbluff,Newport Beach,CA,92660,1225000,3,2.0,Bluffs Plaza Area (BOPL),1350,960,1968,5,907,435,Active,,,https://www.redfin.com/CA/Newport-Beach/2307-Eastbluff-Dr-92660/home/4642120,CRMLS,NP26103588,N,Y,33.6375986,-117.8767078
MLS Listing,,Single Family Residential,1827 Port Westbourne Pl,Newport Beach,CA,92660,5395000,4,3.0,Harbor View Homes (HVHM),3115,6402,1992,5,1732,135,Active,,,https://www.redfin.com/CA/Newport-Beach/1827-Port-Westbourne-Pl-92660/home/4717463,CRMLS,NP26104187,N,Y,33.623905,-117.8576307
MLS Listing,,Single Family Residential,468 Prospect St,Newport Beach,CA,92663,1900000,3,2.0,Newport Shores (NEWS),1167,2720,1964,5,1628,70,Active,,,https://www.redfin.com/CA/Newport-Beach/468-Prospect-St-92663/home/3231492,CRMLS,NP26097156,N,Y,33.6307109,-117.948744
MLS Listing,,Single Family Residential,2 Trouville,Newport Coast,CA,92657,4049000,5,2.5,St. Michel (NRSM),2634,5525,1994,5,1537,488,Active,,,https://www.redfin.com/CA/Newport-Coast/2-Trouville-92657/home/4735831,CRMLS,NP26102165,N,Y,33.6134077,-117.8373272
MLS Listing,,Single Family Residential,5109 Seashore,Newport Beach,CA,92663,7500000,3,3.5,NP - Balboa Peninsula,1973,1964,2027,6,3801,,Active,,,https://www.redfin.com/CA/Newport-Beach/5109-Seashore-Dr-92663/home/4582497,CRMLS,NP26099391,N,Y,33.6225758,-117.9434294
MLS Listing,,Single Family Residential,306 E Oceanfront,Newport Beach,CA,92661,6850000,4,4.5,NP - Balboa Peninsula,2520,2400,2027,6,2718,,Active,,,https://www.redfin.com/CA/Newport-Beach/306-E-Oceanfront-92661/home/3238604,CRMLS,NP26098260,N,Y,33.6028171,-117.9035262
MLS Listing,,Single Family Residential,1 Royal Saint George,Newport Beach,CA,92660,12800000,7,7.0,Big Canyon Custom (BCCS),8131,13000,1980,6,1574,360,Pre On-Market,,,https://www.redfin.com/CA/Newport-Beach/1-Royal-Saint-George-Rd-92660/home/4650009,CRMLS,PW26102709,N,Y,33.6268076,-117.8656984
MLS Listing,,Single Family Residential,2591 Point Del Mar,Corona Del Mar,CA,92625,3475000,3,3.0,Corona del Mar North of PCH (CNHW),1865,4000,1987,6,1863,255,Active,,,https://www.redfin.com/CA/Corona-del-Mar/2591-Point-del-Mar-92625/home/4724552,CRMLS,NP26085097,N,Y,33.6038791,-117.8729084
MLS Listing,,Single Family Residential,541 Hazel,Corona Del Mar,CA,92625,6895000,3,3.5,Corona del Mar North of PCH (CNHW),2705,4650,1927,6,2549,,Pre On-Market,May-23-2026 01:00 PM,May-23-2026 04:00 PM,https://www.redfin.com/CA/Corona-del-Mar/541-Hazel-Dr-92625/home/4730177,CRMLS,NP26102644,N,Y,33.5954878,-117.8649294
MLS Listing,,Condo/Co-op,260 Cagney #317,Newport Beach,CA,92663,949000,1,1.0,Villa Balboa (VBAL),1036,38736,1979,6,916,779,Active,,,https://www.redfin.com/CA/Newport-Beach/260-Cagney-Ln-92663/unit-317/home/5263910,CRMLS,PW26103591,N,Y,33.6240181,-117.9315026
MLS Listing,,Townhouse,44 Chandon,Newport Coast,CA,92657,2625000,3,2.5,Vistas (NRVS),2226,22541,1997,6,1179,1104,Active,,,https://www.redfin.com/CA/Newport-Coast/44-Chandon-92657/home/5529762,CRMLS,NP26097889,N,Y,33.6064622,-117.835472
MLS Listing,,Multi-Family (2-4 Unit),1311 W Bay Ave,Newport Beach,CA,92661,5995000,5,4.0,Balboa Peninsula (Residential) (BALP),2629,2614,1947,6,2280,,Active,,,https://www.redfin.com/CA/Newport-Beach/1311-W-Bay-Ave-92661/home/3236078,CRMLS,NP26099892,N,Y,33.6071807,-117.917922
MLS Listing,,Condo/Co-op,716-1/2 Orchid Ave,Corona Del Mar,CA,92625,3200000,2,2.5,Corona del Mar North of PCH (CNHW),1138,,2023,6,2812,,Active,,,https://www.redfin.com/CA/Corona-del-Mar/716-1-2-Orchid-Ave-92625/home/200319865,CRMLS,NP26102716,N,Y,33.597779,-117.8651585
MLS Listing,,Single Family Residential,29 Augusta Ln,Newport Beach,CA,92660,6950000,7,7.5,699 - Not Defined,7813,10450,2026,6,890,598,Active,,,https://www.redfin.com/CA/Newport-Beach/29-Augusta-Ln-92660/home/4649929,CRMLS,OC26101930,N,Y,33.6212709,-117.8646939
MLS Listing,,Mobile/Manufactured Home,58 Beach,Newport Beach,CA,92663,1275000,2,2.0,Lido Peninsula (LIPN),1160,1306,1999,7,1099,,Active,,,https://www.redfin.com/CA/Newport-Beach/58-Beach-Dr-92663/home/5784680,CRMLS,IV26102117,N,Y,33.6127274,-117.9252033
MLS Listing,,Single Family Residential,10 Pelican Pt,Newport Coast,CA,92657,13900000,4,4.5,Pelican Point (NCPP),5619,11900,1995,7,2474,680,Active,,,https://www.redfin.com/CA/Newport-Coast/10-Pelican-Point-Dr-92657/home/4748999,CRMLS,NP26102185,N,Y,33.586496,-117.8567023
MLS Listing,,Single Family Residential,333 Mesa Dr,Costa Mesa,CA,92627,2550000,5,4.0,Eastside North (ENCM),3271,8910,2018,7,780,,Active,,,https://www.redfin.com/CA/Costa-Mesa/333-Mesa-Dr-92627/home/4631856,CRMLS,LG26101996,N,Y,33.66005,-117.8867453
MLS Listing,,Multi-Family (2-4 Unit),2202 W Oceanfront,Newport Beach,CA,92663,6990000,5,5.0,West Newport Beach (WSNB),3400,3049,1961,7,2056,,Active,May-30-2026 11:00 AM,May-30-2026 03:00 PM,https://www.redfin.com/CA/Newport-Beach/2202-W-Oceanfront-92663/home/3234952,CRMLS,PW26102268,N,Y,33.6093402,-117.9294659
MLS Listing,,Single Family Residential,293 Mesa Dr,Costa Mesa,CA,92627,1695000,4,2.5,Eastside North (ENCM),2196,3311,2000,7,772,145,Active,,,https://www.redfin.com/CA/Costa-Mesa/293-Mesa-Dr-92627/home/5809873,CRMLS,NP26098853,N,Y,33.6612028,-117.8882852
MLS Listing,,Single Family Residential,7 AMADOR,Newport Coast,CA,92657,3684000,4,3.0,Tesoro Crest (TECT),2506,5204,1998,7,1470,535,Active,,,https://www.redfin.com/CA/Newport-Coast/7-Amador-92657/home/4749612,CRMLS,NP26101931,N,Y,33.6062099,-117.8241888
MLS Listing,,Single Family Residential,341 Vista Baya,Costa Mesa,CA,92627,4885000,4,3.0,C5 - East Costa Mesa,4590,10800,1962,7,1064,,Active,,,https://www.redfin.com/CA/Costa-Mesa/341-Vista-Baya-92627/home/4595710,CRMLS,NP26101329,N,Y,33.6475658,-117.89855
MLS Listing,,Single Family Residential,332 Holmwood Dr,Newport Beach,CA,92663,4125000,3,3.0,Newport Heights (NEWH),3520,5888,1994,8,1172,,Active,,,https://www.redfin.com/CA/Newport-Beach/332-Holmwood-Dr-92663/home/3244181,CRMLS,NP26101552,N,Y,33.624696,-117.9264355
MLS Listing,,Single Family Residential,267 Mesa Dr,Costa Mesa,CA,92627,2695000,5,4.0,Eastside North (ENCM),2076,4721,2000,8,1298,100,Active,,,https://www.redfin.com/CA/Costa-Mesa/267-Mesa-Dr-92627/home/5765493,CRMLS,OC26101365,N,Y,33.6616075,-117.8889144
MLS Listing,,Mobile/Manufactured Home,250 Mayflower,Newport Beach,CA,92660,899000,2,2.5,Bayside Village (BAYV),1248,,1988,9,720,,Active,,,https://www.redfin.com/CA/Newport-Beach/250-Mayflower-Dr-92660/home/5140363,CRMLS,NP26100177,N,Y,33.6174558,-117.8991279
MLS Listing,,Single Family Residential,204 Pearl Ave,Newport Beach,CA,92662,6195000,3,4.0,Lower Newport Bay - Balboa Island,2428,2550,1939,9,2551,,Active,,,https://www.redfin.com/CA/Newport-Beach/204-Pearl-Ave-92662/home/3247397,TheMLS,26831391,N,Y,33.6072189,-117.8975944
MLS Listing,,Condo/Co-op,46 Arborside,Irvine,CA,92603,1888888,3,2.5,Arborel (ARBL),1548,47929,2003,9,1220,296,Active,May-24-2026 01:00 PM,May-24-2026 04:00 PM,https://www.redfin.com/CA/Irvine/46-Arborside-92603/home/5921118,CRMLS,OC26089411,N,Y,33.6236024,-117.8233626
MLS Listing,,Single Family Residential,683 Vista Bonita,Newport Beach,CA,92660,2190000,3,2.5,Bluffs Homes on the Bay (BNHB),1850,1494,1966,10,1184,677,Active,,,https://www.redfin.com/CA/Newport-Beach/683-Vista-Bonita-92660/home/4642237,CRMLS,NP26090665,N,Y,33.6321147,-117.8799959
MLS Listing,,Single Family Residential,500 Acacia,Corona Del Mar,CA,92625,3695000,2,2.0,Corona del Mar South of PCH (CDMS),922,1830,1934,10,4008,,Active,,,https://www.redfin.com/CA/Corona-del-Mar/500-Acacia-Ave-92625/home/4729213,CRMLS,NP26093750,N,Y,33.6026044,-117.8772443
MLS Listing,,Single Family Residential,18 Swimmers Pt,Newport Coast,CA,92657,68000000,5,9.0,Crystal Cove Estate Collection (CCEC),11500,20756,2025,10,5913,1015,Active,,,https://www.redfin.com/CA/Newport-Coast/18-Swimmers-Pt-92657/home/7213121,CRMLS,LG26099762,N,Y,33.5807045,-117.8215406
MLS Listing,,Mobile/Manufactured Home,265 Mayflower,Newport Beach,CA,92660,385000,2,2.0,Bayside Village,1100,,1965,10,350,,Active,,,https://www.redfin.com/CA/Newport-Beach/265-Mayflower-Dr-92660/home/179670980,CRMLS,OC26100715,N,Y,33.6169786,-117.8984214
MLS Listing,,Condo/Co-op,707-1/2 Marigold Ave,Corona Del Mar,CA,92625,1650000,2,1.0,Corona del Mar North of PCH (CNHW),654,3539,1984,10,2523,,Active,,,https://www.redfin.com/CA/Corona-Del-Mar/707-1-2-Marigold-Ave-92625/home/201761118,CRMLS,OC26095053,N,Y,33.5988127,-117.8673911
MLS Listing,,Condo/Co-op,1086 Buckingham,Newport Beach,CA,92660,1095000,2,2.5,Dover Village (CWDV),1368,82360,1965,10,800,515,Active,,,https://www.redfin.com/CA/Newport-Beach/1086-Buckingham-Ln-92660/home/5251021,CRMLS,NP26100488,N,Y,33.626783,-117.9039146
MLS Listing,,Condo/Co-op,2101 E 15th #9,Newport Beach,CA,92663,1025000,2,1.5,Villa Siena (VSEN),1025,27766,1990,11,1000,500,Active,,,https://www.redfin.com/CA/Newport-Beach/2101-E-15th-St-92663/unit-9/home/5562259,CRMLS,OC26093456,N,Y,33.622454,-117.9141967
MLS Listing,,Single Family Residential,1730 E Ocean Blvd,Newport Beach,CA,92661,4995000,3,3.0,Balboa Peninsula Point (BLPP),2200,2625,2013,11,2270,,Active,,,https://www.redfin.com/CA/Newport-Beach/1730-E-Ocean-Blvd-92661/home/3240123,CRMLS,NP26099570,N,Y,33.5972159,-117.8876075
MLS Listing,,Single Family Residential,22 Deep Sea,Newport Coast,CA,92657,31500000,6,8.0,699 - Not Defined,12234,32543,2007,11,2575,1410,Active,,,https://www.redfin.com/CA/Newport-Coast/22-Deep-Sea-92657/home/5957795,CRMLS,WS26095853,N,Y,33.5810028,-117.8307711
MLS Listing,,Single Family Residential,255 Ocean Vw,Newport Beach,CA,92663,4795000,5,4.5,Newport Heights (NEWH),3647,11147,1965,11,1315,,Active,,,https://www.redfin.com/CA/Newport-Beach/255-Ocean-View-Ave-92663/home/3244529,CRMLS,NP26092920,N,Y,33.6222135,-117.9215254
MLS Listing,,Single Family Residential,2519 Harbor View Dr,Corona Del Mar,CA,92625,13995000,5,5.5,Harbor View Original (HVWO),4527,8886,2026,11,3091,42,Pre On-Market,,,https://www.redfin.com/CA/Corona-del-Mar/2519-Harbor-View-Dr-92625/home/4725712,CRMLS,NP26097566,N,Y,33.6055501,-117.8715458
MLS Listing,,Mobile/Manufactured Home,700 Lido Park Dr #14,Newport Beach,CA,92663,1399000,3,2.0,Cannery Village Mobile Park (CVMP),1200,,2002,11,1166,,Active,,,https://www.redfin.com/CA/Newport-Beach/700-Lido-Park-Dr-92663/unit-14/home/5883413,CRMLS,NP26095583,N,Y,33.613595,-117.926435
MLS Listing,,Single Family Residential,2501 Via Marina,Newport Beach,CA,92660,5285000,5,4.5,Santa Ana Heights Residential (SAHR),3208,9394,1960,11,1647,,Active,,,https://www.redfin.com/CA/Newport-Beach/2501-Via-Marina-92660/home/4597684,CRMLS,NP26098644,N,Y,33.6464205,-117.8952206
MLS Listing,,Townhouse,42 Sidra Cv,Newport Coast,CA,92657,7500000,3,3.5,Crystal Cove (CRY),3333,,2001,12,2250,1255,Active,May-23-2026 01:00 PM,May-23-2026 05:00 PM,https://www.redfin.com/CA/Newport-Coast/42-Sidra-Cv-92657/home/5887631,SDMLS,260010969,N,Y,33.5704437,-117.8322415
MLS Listing,,Single Family Residential,34 Sunset Cv,Newport Coast,CA,92657,6100000,3,3.5,Pelican Ridge (NCPR),3864,5668,1996,12,1579,899,Active,,,https://www.redfin.com/CA/Newport-Coast/34-Sunset-Cv-92657/home/4749348,CRMLS,ND26099285,N,Y,33.5946598,-117.8314099
MLS Listing,,Townhouse,25 Sand Dollar Ct #19,Newport Beach,CA,92663,899950,2,2.5,Newport Heights (NEWH),1164,121071,1978,12,773,595,Active,,,https://www.redfin.com/CA/Newport-Beach/25-Sand-Dollar-Ct-92663/unit-19/home/5394786,CRMLS,AR26099180,N,Y,33.647346,-117.9442934
MLS Listing,,Single Family Residential,15 Seabluff,Newport Beach,CA,92660,6995000,4,4.5,Wyndover Bay (BCYW),4676,8099,1998,12,1496,450,Active,,,https://www.redfin.com/CA/Newport-Beach/15-Seabluff-92660/home/4726217,CRMLS,NP26084151,N,Y,33.6293695,-117.8529842
MLS Listing,,Single Family Residential,2284 Redlands,Newport Beach,CA,92660,2950000,4,3.0,Other (OTHR),3070,7638,1960,12,961,,Active,,,https://www.redfin.com/CA/Newport-Beach/2284-Redlands-Dr-92660/home/4597564,CRMLS,OC26098890,N,Y,33.647793,-117.8970206
MLS Listing,,Condo/Co-op,72 Ocean Vis,Newport Beach,CA,92660,2575000,2,3.0,Sea Island - Lusk (SILK),2557,,1986,12,1007,1010,Active,,,https://www.redfin.com/CA/Newport-Beach/72-Ocean-Vis-92660/home/5722501,CRMLS,NP26096815,N,Y,33.6172703,-117.8846453
